clock,description,player_name,event_type,success,x,y,team_id,period_id,jersey_number,event_subtype,person_id,person_image,home_score,away_score,event_id,club,date,match_set
PT16M41S,Zwei-Minuten Strafe,Matthes Langhoff,suspension,True,25.34,34.03,fe7bdd16-3952-11ef-b585-af5c55c3771d,1,25.0,twoMinutes,f30d64ee-3954-11ef-aec1-4143a9146400,https://images.dc.prod.cloud.atriumsports.com/h1s44/708ebbff4b6b424c8602f47bbf3b342e,12,10,e3cad720-78e5-11ef-963b-6dc5735b35a2,Füchse Berlin,2024-09-22T15:00:00,TSV Hannover-Burgdorf vs Füchse Berlin
PT19M0S,Zwei-Minuten Strafe,Lukas Stutzke,suspension,,75.89,82.34,fea93a14-3952-11ef-a7e0-af5c55c3771d,1,39.0,twoMinutes,0deb05cf-3954-11ef-a6df-a3c22717a414,https://images.dc.prod.cloud.atriumsports.com/h1s44/bf7bbf11c6e04dbbbef97c738e46be09,13,11,56af3970-78e6-11ef-963b-6dc5735b35a2,TSV Hannover-Burgdorf,2024-09-22T15:00:00,TSV Hannover-Burgdorf vs Füchse Berlin
PT21M35S,Auszeit eines Teams,,timeOut,True,79.21,25.71,fe7bdd16-3952-11ef-b585-af5c55c3771d,1,,team,,,15,12,c1864c71-78e6-11ef-963b-6dc5735b35a2,Füchse Berlin,2024-09-22T15:00:00,TSV Hannover-Burgdorf vs Füchse Berlin
PT27M37S,Zwei-Minuten Strafe,Lukas Herburger,suspension,True,28.91,51.95,fe7bdd16-3952-11ef-b585-af5c55c3771d,1,29.0,twoMinutes,23b70d8b-434f-11ef-9e29-c3b7568a5ac4,https://images.dc.prod.cloud.atriumsports.com/h1s44/5cee756bf63e43c7906cb04ca718c2e7,18,16,f0d3b700-78e7-11ef-963b-6dc5735b35a2,Füchse Berlin,2024-09-22T15:00:00,TSV Hannover-Burgdorf vs Füchse Berlin
PT7M30S,Zwei-Minuten Strafe,Uladzislau Kulesh,suspension,,22.88,47.79,fea93a14-3952-11ef-a7e0-af5c55c3771d,2,23.0,twoMinutes,f9821870-3955-11ef-8ff7-e79bf7b1fa4b,https://images.dc.prod.cloud.atriumsports.com/h1s44/95663d00ceb74787a614a7183105dd32,25,20,d3b273b0-78eb-11ef-963b-6dc5735b35a2,TSV Hannover-Burgdorf,2024-09-22T15:00:00,TSV Hannover-Burgdorf vs Füchse Berlin
PT10M7S,Zwei-Minuten Strafe,Thomas Alfred Solstad,suspension,True,23.49,16.62,fea93a14-3952-11ef-a7e0-af5c55c3771d,2,44.0,twoMinutes,53ec041f-48eb-11ef-92e7-a736c0da812f,https://images.dc.prod.cloud.atriumsports.com/h1s44/c53b50fb90264f9cba4829c29d1f9602,26,22,469db3d0-78ec-11ef-963b-6dc5735b35a2,TSV Hannover-Burgdorf,2024-09-22T15:00:00,TSV Hannover-Burgdorf vs Füchse Berlin
PT11M9S,Auszeit eines Teams,,timeOut,,79.21,30.13,fea93a14-3952-11ef-a7e0-af5c55c3771d,2,,team,,,26,24,866d9c01-78ec-11ef-963b-6dc5735b35a2,TSV Hannover-Burgdorf,2024-09-22T15:00:00,TSV Hannover-Burgdorf vs Füchse Berlin
PT18M27S,Zwei-Minuten Strafe,Lasse Bredekjaer Andersson,suspension,True,18.57,23.9,fe7bdd16-3952-11ef-b585-af5c55c3771d,2,11.0,twoMinutes,e7c0f24b-3954-11ef-b090-0119270b4993,https://images.dc.prod.cloud.atriumsports.com/h1s44/867dff12f0c843e4af61a758453dc423,32,28,efd9b7e0-78ed-11ef-963b-6dc5735b35a2,Füchse Berlin,2024-09-22T15:00:00,TSV Hannover-Burgdorf vs Füchse Berlin
PT18M27S,Auszeit eines Teams,,timeOut,True,18.57,23.9,fe7bdd16-3952-11ef-b585-af5c55c3771d,2,,team,,,32,28,f3e6b4a1-78ed-11ef-963b-6dc5735b35a2,Füchse Berlin,2024-09-22T15:00:00,TSV Hannover-Burgdorf vs Füchse Berlin
PT24M18S,Zwei-Minuten Strafe,Justus Fischer,suspension,False,20.42,74.03,fea93a14-3952-11ef-a7e0-af5c55c3771d,2,54.0,twoMinutes,f24b6a05-3954-11ef-a821-4143a9146400,https://images.dc.prod.cloud.atriumsports.com/h1s44/818afb1278c742828768ff0456eb96c2,34,31,274a91d0-78ef-11ef-963b-6dc5735b35a2,TSV Hannover-Burgdorf,2024-09-22T15:00:00,TSV Hannover-Burgdorf vs Füchse Berlin
PT27M58S,Zwei-Minuten Strafe,Matthes Langhoff,suspension,True,19.68,55.32,fe7bdd16-3952-11ef-b585-af5c55c3771d,2,25.0,twoMinutes,f30d64ee-3954-11ef-aec1-4143a9146400,https://images.dc.prod.cloud.atriumsports.com/h1s44/708ebbff4b6b424c8602f47bbf3b342e,37,33,ebcf1a30-78ef-11ef-963b-6dc5735b35a2,Füchse Berlin,2024-09-22T15:00:00,TSV Hannover-Burgdorf vs Füchse Berlin
PT27M58S,Auszeit eines Teams,,timeOut,True,19.68,55.32,fe7bdd16-3952-11ef-b585-af5c55c3771d,2,,team,,,37,33,ee038660-78ef-11ef-963b-6dc5735b35a2,Füchse Berlin,2024-09-22T15:00:00,TSV Hannover-Burgdorf vs Füchse Berlin
PT2M53S,Zwei-Minuten Strafe,Matej Klima,suspension,,23.26,23.44,feace61d-3952-11ef-ae23-af5c55c3771d,1,13.0,twoMinutes,fe8426af-3954-11ef-8a29-0d6c0b831129,https://images.dc.prod.cloud.atriumsports.com/h1s44/d28baeeb542f4bd0937e4726dc942a0a,1,0,cf7c9560-78ef-11ef-bdb2-f909b11fdfa3,SC DHfK Leipzig,2024-09-22T16:30:00,SC DHfK Leipzig vs VfL Gummersbach
PT7M59S,Zwei-Minuten Strafe,Stepan Zeman,suspension,False,91.54,91.07,fe911367-3952-11ef-9131-af5c55c3771d,1,66.0,twoMinutes,cf20fb65-3954-11ef-bd00-0d6c0b831129,https://images.dc.prod.cloud.atriumsports.com/h1s44/4b4469cbafa640c9a229efdca3d85ecf,6,4,946c89c0-78f0-11ef-bdb2-f909b11fdfa3,VfL Gummersbach,2024-09-22T16:30:00,SC DHfK Leipzig vs VfL Gummersbach
PT9M16S,Zwei-Minuten Strafe,Franz Semper,suspension,,20.51,49.33,feace61d-3952-11ef-ae23-af5c55c3771d,1,32.0,twoMinutes,503be211-3953-11ef-8766-a9530db97767,https://images.dc.prod.cloud.atriumsports.com/h1s44/ee8f54a2c7094be999e883a001924721,7,4,e1096c30-78f0-11ef-bdb2-f909b11fdfa3,SC DHfK Leipzig,2024-09-22T16:30:00,SC DHfK Leipzig vs VfL Gummersbach
PT16M0S,Auszeit eines Teams,,timeOut,True,24.0,23.21,fe911367-3952-11ef-9131-af5c55c3771d,1,,team,,,11,7,e6343f91-78f1-11ef-bdb2-f909b11fdfa3,VfL Gummersbach,2024-09-22T16:30:00,SC DHfK Leipzig vs VfL Gummersbach
PT21M36S,Auszeit eines Teams,,timeOut,False,79.39,45.31,feace61d-3952-11ef-ae23-af5c55c3771d,1,,team,,,12,8,02885591-78f3-11ef-bdb2-f909b11fdfa3,SC DHfK Leipzig,2024-09-22T16:30:00,SC DHfK Leipzig vs VfL Gummersbach
PT27M1S,Zwei-Minuten Strafe,Tilen Kodrin,suspension,,72.2,52.46,fe911367-3952-11ef-9131-af5c55c3771d,1,5.0,twoMinutes,f823490a-3955-11ef-80ea-e79bf7b1fa4b,https://images.dc.prod.cloud.atriumsports.com/h1s44/720cc89940f84f999a245ecb41dc0b6e,15,10,fb62ffd0-78f3-11ef-bdb2-f909b11fdfa3,VfL Gummersbach,2024-09-22T16:30:00,SC DHfK Leipzig vs VfL Gummersbach
PT27M46S,Zwei-Minuten Strafe,Marko Mamic,suspension,,72.2,52.46,feace61d-3952-11ef-ae23-af5c55c3771d,1,14.0,twoMinutes,ced7aaaa-3954-11ef-a0d8-0d6c0b831129,https://images.dc.prod.cloud.atriumsports.com/h1s44/1c454f76dd354e1aa0869366c50d26cc,16,10,2d3d7350-78f4-11ef-bdb2-f909b11fdfa3,SC DHfK Leipzig,2024-09-22T16:30:00,SC DHfK Leipzig vs VfL Gummersbach
PT28M14S,Zwei-Minuten Strafe,Kentin Mahé,suspension,True,72.94,25.0,fe911367-3952-11ef-9131-af5c55c3771d,1,22.0,twoMinutes,4504e1b7-3953-11ef-b91a-855e48b08f9c,https://images.dc.prod.cloud.atriumsports.com/h1s44/233d10275bfb4a29b62a851dc8ccec37,16,11,6373edf0-78f4-11ef-bdb2-f909b11fdfa3,VfL Gummersbach,2024-09-22T16:30:00,SC DHfK Leipzig vs VfL Gummersbach
PT29M36S,Zwei-Minuten Strafe,Luka Rogan,suspension,True,22.52,46.43,feace61d-3952-11ef-ae23-af5c55c3771d,1,33.0,twoMinutes,10fa9304-44eb-11ef-92b3-eb9bda022593,https://images.dc.prod.cloud.atriumsports.com/h1s44/a77b66117e8149abad2ecbb46d1016f4,17,11,be22cdc0-78f4-11ef-bdb2-f909b11fdfa3,SC DHfK Leipzig,2024-09-22T16:30:00,SC DHfK Leipzig vs VfL Gummersbach
PT5M53S,Zwei-Minuten Strafe,Stepan Zeman,suspension,True,77.91,54.69,fe911367-3952-11ef-9131-af5c55c3771d,2,66.0,twoMinutes,cf20fb65-3954-11ef-bd00-0d6c0b831129,https://images.dc.prod.cloud.atriumsports.com/h1s44/4b4469cbafa640c9a229efdca3d85ecf,21,15,22c20d60-78f8-11ef-bdb2-f909b11fdfa3,VfL Gummersbach,2024-09-22T16:30:00,SC DHfK Leipzig vs VfL Gummersbach
PT9M12S,Zwei-Minuten Strafe,Moritz Preuss,suspension,True,78.65,56.03,feace61d-3952-11ef-ae23-af5c55c3771d,2,24.0,twoMinutes,5084e9f9-3953-11ef-9557-a9530db97767,https://images.dc.prod.cloud.atriumsports.com/h1s44/324026ffe55a4612b5c6b08104263dbd,23,17,b4d8bbe0-78f8-11ef-bdb2-f909b11fdfa3,SC DHfK Leipzig,2024-09-22T16:30:00,SC DHfK Leipzig vs VfL Gummersbach
PT12M32S,Auszeit eines Teams,,timeOut,,76.74,76.12,feace61d-3952-11ef-ae23-af5c55c3771d,2,,team,,,24,19,821663f0-78f9-11ef-bdb2-f909b11fdfa3,SC DHfK Leipzig,2024-09-22T16:30:00,SC DHfK Leipzig vs VfL Gummersbach
PT15M5S,Auszeit eines Teams,,timeOut,True,10.36,88.62,fe911367-3952-11ef-9131-af5c55c3771d,2,,team,,,26,19,814f26e1-78fa-11ef-bdb2-f909b11fdfa3,VfL Gummersbach,2024-09-22T16:30:00,SC DHfK Leipzig vs VfL Gummersbach
PT18M39S,Auszeit eines Teams,,timeOut,True,80.02,43.3,fe911367-3952-11ef-9131-af5c55c3771d,2,,team,,,28,21,36dafb60-78fb-11ef-bdb2-f909b11fdfa3,VfL Gummersbach,2024-09-22T16:30:00,SC DHfK Leipzig vs VfL Gummersbach
PT24M4S,Zwei-Minuten Strafe,Moritz Preuss,suspension,,70.82,53.13,feace61d-3952-11ef-ae23-af5c55c3771d,2,24.0,twoMinutes,5084e9f9-3953-11ef-9557-a9530db97767,https://images.dc.prod.cloud.atriumsports.com/h1s44/324026ffe55a4612b5c6b08104263dbd,30,25,86567740-78fc-11ef-bdb2-f909b11fdfa3,SC DHfK Leipzig,2024-09-22T16:30:00,SC DHfK Leipzig vs VfL Gummersbach
PT28M5S,Zwei-Minuten Strafe,Lukas Blohme,suspension,,30.44,41.52,fe911367-3952-11ef-9131-af5c55c3771d,2,8.0,twoMinutes,5d4b5f03-3953-11ef-9b4f-a9530db97767,https://images.dc.prod.cloud.atriumsports.com/h1s44/3cd75f6b92244cce99d77adc6ce7eb32,32,28,d5dcefa0-78fd-11ef-bdb2-f909b11fdfa3,VfL Gummersbach,2024-09-22T16:30:00,SC DHfK Leipzig vs VfL Gummersbach
PT10M11S,Zwei-Minuten Strafe,Lukas Zerbe,suspension,True,79.72,26.75,febf038e-3952-11ef-b7c2-af5c55c3771d,1,24.0,twoMinutes,46de4a75-3953-11ef-9b34-855e48b08f9c,https://images.dc.prod.cloud.atriumsports.com/h1s44/86c379f3a3ce46b19b2fc7620341b3d0,6,8,a8d31700-78fd-11ef-ae70-65531b1986a1,THW Kiel,2024-09-22T18:00:00,SC Magdeburg vs THW Kiel
PT19M15S,Auszeit eines Teams,,timeOut,True,71.15,46.68,fe848316-3952-11ef-8185-af5c55c3771d,1,,team,,,9,13,49f9dc81-78ff-11ef-ae70-65531b1986a1,SC Magdeburg,2024-09-22T18:00:00,SC Magdeburg vs THW Kiel
PT21M29S,Auszeit eines Teams,,timeOut,True,22.12,43.36,febf038e-3952-11ef-b7c2-af5c55c3771d,1,,team,,,12,13,dc21c911-78ff-11ef-ae70-65531b1986a1,THW Kiel,2024-09-22T18:00:00,SC Magdeburg vs THW Kiel
PT27M33S,Zwei-Minuten Strafe,Oscar Bergendahl,suspension,True,25.79,49.63,fe848316-3952-11ef-8185-af5c55c3771d,1,54.0,twoMinutes,eec47037-3955-11ef-9230-a32b26a416b7,https://images.dc.prod.cloud.atriumsports.com/h1s44/8e744068062b4cb2b341da0e2ca3cedb,14,15,6ebddec0-7901-11ef-ae70-65531b1986a1,SC Magdeburg,2024-09-22T18:00:00,SC Magdeburg vs THW Kiel
PT12M5S,Auszeit eines Teams,,timeOut,False,80.94,23.8,fe848316-3952-11ef-8185-af5c55c3771d,2,,team,,,18,22,1e402661-7906-11ef-ae70-65531b1986a1,SC Magdeburg,2024-09-22T18:00:00,SC Magdeburg vs THW Kiel
PT14M28S,Auszeit eines Teams,,timeOut,False,21.77,27.49,febf038e-3952-11ef-b7c2-af5c55c3771d,2,,team,,,18,22,acb4cef0-7906-11ef-ae70-65531b1986a1,THW Kiel,2024-09-22T18:00:00,SC Magdeburg vs THW Kiel
PT17M56S,Zwei-Minuten Strafe,,suspension,False,80.42,24.91,fe848316-3952-11ef-8185-af5c55c3771d,2,,twoMinutes,44ba1cbc-3953-11ef-be9b-855e48b08f9c,,18,23,8f84c5f0-7907-11ef-ae70-65531b1986a1,SC Magdeburg,2024-09-22T18:00:00,SC Magdeburg vs THW Kiel
PT23M24S,Auszeit eines Teams,,timeOut,,19.23,24.17,fe848316-3952-11ef-8185-af5c55c3771d,2,,team,,,20,28,8e72eb50-7908-11ef-ae70-65531b1986a1,SC Magdeburg,2024-09-22T18:00:00,SC Magdeburg vs THW Kiel
PT25M28S,Zwei-Minuten Strafe,Antonio Serradilla Cuenca,suspension,,25.87,28.78,fe848316-3952-11ef-8185-af5c55c3771d,2,15.0,twoMinutes,0095bc01-4f29-11ef-9ca8-37af58d4acd7,https://images.dc.prod.cloud.atriumsports.com/h1s44/641748642a3c46a4a297c12604026782,21,28,2263ff20-7909-11ef-ae70-65531b1986a1,SC Magdeburg,2024-09-22T18:00:00,SC Magdeburg vs THW Kiel
PT25M28S,Zwei-Minuten Strafe,Patrick Wiencek,suspension,,25.87,28.78,febf038e-3952-11ef-b7c2-af5c55c3771d,2,17.0,twoMinutes,520ac6e2-3953-11ef-8de8-a9530db97767,https://images.dc.prod.cloud.atriumsports.com/h1s44/7b6ff83ccb804c72a80a8d80a3ada50f,21,28,59a7a400-7909-11ef-ae70-65531b1986a1,THW Kiel,2024-09-22T18:00:00,SC Magdeburg vs THW Kiel
PT13M11S,Zwei-Minuten Strafe,Lenny Rubin,suspension,False,79.02,44.83,febb3114-3952-11ef-b6f7-af5c55c3771d,1,44,twoMinutes,a1b12822-3954-11ef-aa37-85d73a57ae73,https://images.dc.prod.cloud.atriumsports.com/h1s44/91c20b7604dc4412ae74a133239df290,4,3,a481aa20-7b61-11ef-b5db-5d093280da5e,TVB Stuttgart,2024-09-25T19:00:00,TVB Stuttgart vs VfL Gummersbach
PT22M27S,Auszeit eines Teams,N/A,timeOut,,9.62,87.64,febb3114-3952-11ef-b6f7-af5c55c3771d,1,N/A,team,,N/A,9,12,3cc24c81-7b63-11ef-b5db-5d093280da5e,TVB Stuttgart,2024-09-25T19:00:00,TVB Stuttgart vs VfL Gummersbach
PT26M46S,Auszeit eines Teams,N/A,timeOut,True,16.52,20.3,febb3114-3952-11ef-b6f7-af5c55c3771d,1,N/A,team,,N/A,9,17,0f7d9850-7b64-11ef-b5db-5d093280da5e,TVB Stuttgart,2024-09-25T19:00:00,TVB Stuttgart vs VfL Gummersbach
PT28M35S,Zwei-Minuten Strafe,Patrick Zieker,suspension,True,79.28,67.34,febb3114-3952-11ef-b6f7-af5c55c3771d,1,25,twoMinutes,46bbefc6-3953-11ef-bb77-855e48b08f9c,https://images.dc.prod.cloud.atriumsports.com/h1s44/2017f28ff225424598d73cc4902d7149,9,17,87a6db20-7b64-11ef-b5db-5d093280da5e,TVB Stuttgart,2024-09-25T19:00:00,TVB Stuttgart vs VfL Gummersbach
PT29M56S,Auszeit eines Teams,N/A,timeOut,False,75.96,21.22,fe911367-3952-11ef-9131-af5c55c3771d,1,N/A,team,,N/A,9,18,d2e34331-7b64-11ef-b5db-5d093280da5e,VfL Gummersbach,2024-09-25T19:00:00,TVB Stuttgart vs VfL Gummersbach
PT5M53S,Auszeit eines Teams,N/A,timeOut,False,21.68,55.9,fe911367-3952-11ef-9131-af5c55c3771d,2,N/A,team,,N/A,12,20,1961f4c0-7b68-11ef-b5db-5d093280da5e,VfL Gummersbach,2024-09-25T19:00:00,TVB Stuttgart vs VfL Gummersbach
PT8M40S,Zwei-Minuten Strafe,Samuel Röthlisberger,suspension,,8.57,89.11,febb3114-3952-11ef-b6f7-af5c55c3771d,2,17,twoMinutes,73a9ee2d-3954-11ef-83c4-bdf3bafad9bd,https://images.dc.prod.cloud.atriumsports.com/h1s44/e040baec51da4eda8e70d5939c107d63,14,20,b2313800-7b68-11ef-b5db-5d093280da5e,TVB Stuttgart,2024-09-25T19:00:00,TVB Stuttgart vs VfL Gummersbach
PT10M7S,Zwei-Minuten Strafe,Daniel Fernandez Jimenez,suspension,False,8.57,89.11,febb3114-3952-11ef-b6f7-af5c55c3771d,2,6,twoMinutes,f6b799a0-3955-11ef-a2cf-e79bf7b1fa4b,https://images.dc.prod.cloud.atriumsports.com/h1s44/6bed746e0bb241b7b1ad30b8f1574bc8,14,21,3b759980-7b69-11ef-b5db-5d093280da5e,TVB Stuttgart,2024-09-25T19:00:00,TVB Stuttgart vs VfL Gummersbach
PT14M36S,Auszeit eines Teams,N/A,timeOut,True,76.92,61.25,febb3114-3952-11ef-b6f7-af5c55c3771d,2,N/A,team,,N/A,15,24,058f4540-7b6a-11ef-b5db-5d093280da5e,TVB Stuttgart,2024-09-25T19:00:00,TVB Stuttgart vs VfL Gummersbach
PT22M23S,Zwei-Minuten Strafe,Jorge Serrano Villalobos,suspension,False,9.88,10.7,febb3114-3952-11ef-b6f7-af5c55c3771d,2,5,twoMinutes,f6dd6255-3955-11ef-a479-e79bf7b1fa4b,https://images.dc.prod.cloud.atriumsports.com/h1s44/c55d08f8efd04e5cae6a560c0f490b35,21,27,881417b0-7b6b-11ef-b5db-5d093280da5e,TVB Stuttgart,2024-09-25T19:00:00,TVB Stuttgart vs VfL Gummersbach
